designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 4472836185380610688,4472836185380610688,269.3973179967261,4.773294453744866,0.12671575105241975,-1.8696626739437412,-7.868256644854728,0.91872394,15.330614,1.299593,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5268.31,3.5946,-0.1769,2450.323,0.8474,0.6735,0.3615
Gaia DR3 4472836185380615680,4472836185380615680,269.40085203167047,4.77548984663343,0.05675140398814186,-7.385954117418412,-2.9271605809155274,1.0657644,20.241632,1.0719528,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836189676734336,4472836189676734336,269.39880228776735,4.775532752257382,0.49084545916269,-6.32633043772822,-1.1811743455146935,1.0314378,18.123089,,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 4472836189679503744,4472836189679503744,269.39913282889387,4.775523809304929,,,,,17.223423,1.2213097,,VARIABLE,0,true,false,false,true,false,false,false,,,,,,,
Gaia DR3 4472836219740389376,4472836219740389376,269.40801620561507,4.7824453105503,-0.5074477038176768,-1.4608664388602517,-7.883902755796145,1.0341903,19.54016,0.9324379,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836219740389504,4472836219740389504,269.4069100492971,4.782777623291336,0.43901460440132584,0.37266440095018843,-4.587150388958653,0.9755916,19.63892,1.398468,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836219740391296,4472836219740391296,269.40417806843175,4.782557648233031,0.3579897051177478,-1.6343959424960803,-5.090107427678335,1.0608602,17.81614,1.0957775,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4854.357,4.7517,-0.9773,1549.282,0.02,0.0159,0.0085
Gaia DR3 4472836219740422528,4472836219740422528,269.4118333184507,4.789354529963148,-2.329081977437586,0.8000451146482138,-4.853045191244664,1.0116681,20.39755,1.318346,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836219747503744,4472836219747503744,269.4093643010994,4.783819915310913,-0.5764536780797854,-2.386924591078835,-4.317231441447969,1.0156083,20.424406,1.0811043,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836219747549696,4472836219747549696,269.41504762877156,4.788511685662136,0.2636219265454826,1.5865675894840519,-2.0524853256351863,1.0532482,20.200365,1.3631268,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836224036470528,4472836224036470528,269.4071404507607,4.781095466663382,,,,,20.819805,0.7062187,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836254100151040,4472836254100151040,269.42273958213246,4.7866801919377675,-0.004792633774002443,1.7765959278227494,1.6353587989670915,0.9904734,19.365782,1.1375656,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836254100173184,4472836254100173184,269.4349562790673,4.791152183189586,2.286877305049984,-46.94728976833001,-30.206393449006864,1.0186965,18.831528,2.4649467,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3206.9438,4.7176,-0.7034,352.3973,0.1245,0.081,0.0496
Gaia DR3 4472836254100173312,4472836254100173312,269.43431435316677,4.790680807617825,0.25516460405086727,-4.845908506985732,-4.858466218452152,1.0127015,19.457346,1.1347065,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836254100173568,4472836254100173568,269.4201582401137,4.7902854201590745,0.0937858673900667,-2.721882729539295,-5.771125351446227,1.0465496,19.247107,1.6697578,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836254100179968,4472836254100179968,269.4220396429178,4.7926258616930975,0.5872845214542777,-3.4898909173821435,-9.311214176289447,1.0530729,19.654192,1.2872372,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836254100183424,4472836254100183424,269.42876364875093,4.792986446731152,0.709102284480412,-4.580724874683504,-6.2436612761520305,1.0347195,17.129732,1.234417,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4601.425,4.4617,-0.6826,1461.5519,0.0935,0.0727,0.0387
Gaia DR3 4472836254100192384,4472836254100192384,269.432622716647,4.795412010672867,0.5748569040626756,-5.652099192457598,-0.800380653304894,1.0224209,18.061623,1.5576992,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4498.2886,4.6599,0.0436,1384.6682,0.4764,0.3559,0.1879
Gaia DR3 4472836254100210432,4472836254100210432,269.4256799328513,4.794860900561407,0.3837685592509331,-1.9345981184765055,-0.8629451537837601,1.0217493,16.972826,1.1340752,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4691.3364,4.3451,-1.9856,1407.1208,0.0105,0.0083,0.0045
Gaia DR3 4472836254101179776,4472836254101179776,269.43764117287077,4.787920752899154,0.6289340191636995,-1.011850391187084,-6.263388064525489,1.0551505,18.098463,1.0230579,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4952.7935,4.8314,-1.9826,1566.8523,0.01,0.008,0.0044
Gaia DR3 4472836254107420032,4472836254107420032,269.431155593004,4.786162885679077,1.568389154021623,-6.462930617905517,-3.8631121609838535,1.1786603,20.561386,1.8206921,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836254107422592,4472836254107422592,269.43162891584666,4.792346162558547,1.3137580893524547,0.3354046131723276,-5.6756056556582495,1.2645689,20.657606,1.3849316,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836254107442048,4472836254107442048,269.4340840049558,4.7873565489095595,0.31146032843141347,-1.9085272825149144,-2.881821080318008,1.146543,20.602192,1.038065,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836258396200832,4472836258396200832,269.4240851704594,4.7911236714107455,,,,,20.933199,1.1348171,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836258396202368,4472836258396202368,269.42616840775906,4.795917362480905,-0.5944225599066262,1.6795034391052261,-2.0804238202113225,1.0184754,20.423689,1.4954929,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836258398975744,4472836258398975744,269.43079458131945,4.782459456854826,0.35700800529727794,3.1759992523606133,-5.1662086054245275,0.9940044,16.307281,0.90934277,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5437.1626,4.3607,-0.822,1834.6658,0.0949,0.0786,0.0426
Gaia DR3 4472836258398976640,4472836258398976640,269.43025104890074,4.789219930266991,-0.877664814544452,-1.8675255165004379,-6.034070986865474,1.0669311,19.652374,1.1562996,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836258400897792,4472836258400897792,269.42563978092073,4.786171940717357,0.2289387921507081,0.4558798242821969,-10.510353129123834,1.0475434,18.122478,1.0249195,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5020.36,4.7857,-1.5045,1828.466,0.0033,0.0027,0.0015
Gaia DR3 4472836288459928576,4472836288459928576,269.4373500048316,4.795268584438754,0.03958952295701007,-4.1060305977162725,-8.94078389106867,0.9916302,19.12976,1.0549393,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836288459931904,4472836288459931904,269.4398884748365,4.796188104131924,-0.4582736145228,-1.1813098789004786,-1.9072241145456699,1.0685972,19.772058,1.7284832,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836288459941504,4472836288459941504,269.44077758943774,4.797848363347268,0.04516361858521648,-3.7035343394998206,-7.674723441287645,1.013362,19.743595,1.0746098,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836288459944064,4472836288459944064,269.4476019656418,4.79860624606535,1.4735778896383829,-3.048016348859143,2.867197744284925,1.0792224,19.736353,2.353466,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836288459944192,4472836288459944192,269.4330839869603,4.7983604047718735,0.04134787676463772,-1.3855746635344623,-9.628291216423438,1.0139533,19.539137,1.1168671,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836288459951872,4472836288459951872,269.44526219812553,4.799522764571496,0.5323601235785145,-6.177598944404967,-15.348645360687586,0.9763224,17.640177,1.2530174,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4537.1895,4.6231,-1.1467,1319.9445,0.0377,0.0292,0.0157
Gaia DR3 4472836288459952000,4472836288459952000,269.43666250338583,4.800119673114263,0.44884926704504435,-1.9099687041096955,-5.0699464577683395,1.0327437,19.976833,1.0536747,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836288459958656,4472836288459958656,269.44124867440195,4.80085793776345,0.5464270053396709,3.8305185271729383,-2.9137202150974075,0.97238207,15.866647,1.041811,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5383.3945,4.3803,-0.3635,1379.3074,0.3255,0.2655,0.1427
Gaia DR3 4472836288467161728,4472836288467161728,269.4318559087198,4.798870675270638,0.6239288066752277,3.2575374805427124,-1.67871393701538,1.0262417,20.38141,1.689167,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836288467213568,4472836288467213568,269.4391161862749,4.79093056717601,,,,,20.760122,1.180275,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836292756586496,4472836292756586496,269.43869005668574,4.791221926123479,,,,,20.836336,1.6882954,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836292758712192,4472836292758712192,269.4402576568807,4.7904635880064355,0.23808295870438384,-6.199537862172129,-3.8083126336582387,1.0052767,17.270052,1.0374355,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5025.8394,4.7837,-1.6163,1182.0598,0.0734,0.0594,0.0323
Gaia DR3 4472836292758713216,4472836292758713216,269.443871611535,4.796291416021129,0.9765427027908512,-6.158672306279798,0.5128588102925811,1.1043104,11.862574,1.3970366,-12.09111,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 4472836292758886528,4472836292758886528,269.44446556987435,4.7971285902796845,-0.3607189862674588,1.3491595174718536,-1.8031497494457398,1.0127726,19.959808,1.1974449,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836322819645184,4472836322819645184,269.41688124284724,4.790698540321789,1.9502774636727134,-12.10486863233859,-17.83612645680249,1.0590051,19.528023,2.6214752,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836322819650176,4472836322819650176,269.41888094382,4.791152884806395,-0.1719247793866958,-2.4897040398901433,-8.702085614565634,1.0756953,18.430227,1.0498314,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5005.0073,4.7898,-1.5805,2064.3909,0.0066,0.0053,0.0029
Gaia DR3 4472836322819658112,4472836322819658112,269.41771541256077,4.7926707252335365,1.7244235310486877,-12.536272638126704,-17.70469227535854,1.0191572,18.461828,2.7553062,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3402.8157,4.8395,-0.0541,404.5924,0.8957,0.5748,0.3716
Gaia DR3 4472836322819659520,4472836322819659520,269.41601453429024,4.79231964691649,-0.002515702262925617,-1.3073299141968868,-12.7852761368454,0.98653406,18.694609,1.0356979,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4853.5845,4.8835,-1.9352,1840.5461,0.0041,0.0032,0.0018
Gaia DR3 4472836322826809728,4472836322826809728,269.4204991029711,4.793705321556179,0.8722999283370352,0.03876850826562935,-8.149392851526997,0.9622641,20.002048,2.0541496,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836327118455552,4472836327118455552,269.4253197077428,4.798175613971136,0.2868824759950817,-2.678382642115475,-5.260091630532646,0.9978143,13.4505,1.6100025,-29.228613,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4439.0713,2.1782,-0.21,3312.7383,0.6744,0.5025,0.2644
Gaia DR3 4472836082301438848,4472836082301438848,269.44880740123546,4.782882168409952,0.16607446329549824,-0.9968525700403738,-1.4634846672214816,1.103351,16.909998,1.0768528,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5201.4,4.6783,-1.0297,1180.6292,0.2972,0.2411,0.1308
Gaia DR3 4472836082301442688,4472836082301442688,269.4528847761513,4.783741199350916,0.2688872867967059,-1.7774209131352552,-6.866617068931267,1.0512078,18.045265,1.3133202,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4473.1387,4.7263,-0.706,1402.6969,0.0068,0.0052,0.0028
Gaia DR3 4472836082301451392,4472836082301451392,269.4477358581931,4.785447477063382,0.6955187887801347,-0.6606310215853605,-5.037589022735944,1.0779631,19.925526,1.7400475,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836082301451520,4472836082301451520,269.4452572334189,4.785073284899016,0.6392802328817369,-3.3473603729363544,-7.180361104728269,0.99043185,19.915283,1.6380749,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836082301464192,4472836082301464192,269.4430726228478,4.788024222993453,-0.40171610484624,-1.8087973461310194,-6.347745251368504,1.0115482,19.65289,1.0374413,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836082301521536,4472836082301521536,269.4451587481031,4.793705081888948,0.48555522511144505,-1.5463537842092545,-0.4916555666395469,1.1569571,15.566262,1.0077028,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5777.586,4.2704,-0.1123,1454.3644,0.4215,0.3468,0.1852
Gaia DR3 4472836082302488064,4472836082302488064,269.45372873617964,4.788496462959492,1.637655353678708,-1.2042260815103338,-4.9924459530861816,0.90600073,20.324163,1.1221161,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836082308830720,4472836082308830720,269.44589793198037,4.791986431628525,2.1626316336592115,-9.417003581127506,-7.123305567433339,0.96452594,20.332962,1.2557678,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836082308864640,4472836082308864640,269.4508515671108,4.788262781292645,-0.10424616515108764,-8.346806919562368,3.9012800618072903,0.99966705,20.23632,2.3375263,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836086600280064,4472836086600280064,269.453529465886,4.795147617802937,-2.4549411480861214,2.6041067291696733,-4.139732115124243,1.0150156,20.716225,1.5561466,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836116661093888,4472836116661093888,269.4090933191177,4.766200184772492,0.46312316740992254,1.2445557903368027,-6.929507364952741,1.0133802,18.64365,1.4566402,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4159.9004,5.0135,-1.6281,838.9606,0.0021,0.0016,8.0E-4
Gaia DR3 4472836116661112576,4472836116661112576,269.4040887875446,4.769618187671887,0.49591597168574736,-1.6005352740032657,-0.3738985433045273,1.0298638,16.16023,1.0980043,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5225.0425,3.7866,-0.1289,3010.3926,0.3442,0.2774,0.148
Gaia DR3 4472836116661114112,4472836116661114112,269.4083361696452,4.770340815666146,0.6417349486672207,-0.31332680690867326,-3.9370676277611873,1.0615436,19.764927,0.7810383,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472836116661127296,4472836116661127296,269.41654632568265,4.7714946547512485,0.09977641331033915,-2.969622516428319,-2.7780114561421745,1.0014957,18.88223,1.1101513,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4891.9253,4.8802,-2.1788,2059.5188,0.0065,0.0052,0.0028
Gaia DR3 4472837491050713856,4472837491050713856,269.47387090986973,4.783024674180322,0.10766284422080803,-0.6877820522513929,-6.911683498113004,0.9735963,19.585724,0.89131737,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472837491050713984,4472837491050713984,269.47538478495846,4.783754851271724,0.493735520792201,-1.1211781326665753,-7.734521572636032,1.0313916,19.461079,1.090128,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472837491050715648,4472837491050715648,269.47032730273486,4.784033089797422,0.8564509519480036,-6.44875230521201,-3.3274400570312377,1.0307308,19.981976,1.793644,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472837491050720256,4472837491050720256,269.4689589990846,4.7846703463348375,0.1286859957649128,1.6257460005308877,-6.5958818311981835,1.0179147,18.211311,1.1219158,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4820.9766,4.791,-1.2187,1702.8995,0.007,0.0056,0.003
Gaia DR3 4472837491050726784,4472837491050726784,269.47186496098556,4.785709483423578,0.2923644180586721,0.47427959201191444,-5.989295578547582,1.106855,17.416096,1.0934639,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4875.9404,4.7452,-1.0775,1276.7001,0.0413,0.0328,0.0176
Gaia DR3 4472837491050743552,4472837491050743552,269.464953293173,4.789297300550387,0.2642782762744054,-0.7364945151613056,-9.500469456226417,1.0229326,17.76249,1.0687542,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4935.8613,4.8286,-1.8717,1338.6603,0.0245,0.0197,0.0107
Gaia DR3 4472837491050761088,4472837491050761088,269.4800848614081,4.788687563189153,0.19717363880461966,-3.9011148843355947,-2.5896120973133048,1.0580323,20.120329,1.3687649,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472837491050762496,4472837491050762496,269.47540390778056,4.791877616017278,0.5811683378839461,-3.1343406997691474,-4.961539576934025,1.043945,18.226357,1.0448742,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4969.4316,4.8306,-1.9645,1683.4625,0.0149,0.012,0.0065
Gaia DR3 4472837491050766976,4472837491050766976,269.4733991285923,4.794194998229004,0.1726651961760675,0.11218766722821809,-5.52145722155075,0.9925421,19.836441,0.8990135,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472837491058295296,4472837491058295296,269.4744867222729,4.7832994830300875,-0.5472729618555586,0.24457738239573454,2.642892571568075,1.0568074,19.820427,1.5585537,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472837491058300416,4472837491058300416,269.47544362874896,4.793357155288141,-1.954302381331658,1.6303723874124099,-4.453981808539596,0.9932848,20.38952,1.3936577,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472837491058324992,4472837491058324992,269.47901747679606,4.792437819187841,0.37992752052648293,1.9243646660457974,2.268419998044548,1.0799783,17.566597,1.1439743,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4770.0566,4.7941,-1.1158,1206.7356,0.0243,0.0192,0.0103
Gaia DR3 4472837495346744192,4472837495346744192,269.48293010598263,4.789854807157483,-0.2854937905697405,0.2919374250357023,-5.5363545704148995,0.98964214,20.099993,2.0733032,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472837495346745216,4472837495346745216,269.4812584406567,4.78897392305369,0.6377265146179115,-0.8223054595924326,-5.694642003541535,1.0528979,19.973385,1.3388939,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
